track_id,track_name,artists,album_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
4Wo8bxRPZD4FVvHld8YEC2,Hotta Chocolatta,Ella Fitzgerald,pov: you are an christmas elf,1,187026,False,0.85,0.532,1,-6.854,1,0.0576,0.768,0.0,0.358,0.866,120.905,4,blues
3ytaJfUjlDmaKo1KqllPXA,I've Got My Love To Keep Me Warm,Ella Fitzgerald;Louis Armstrong,Christmas Dinner,0,190306,False,0.516,0.491,0,-9.682,1,0.0778,0.617,0.0,0.149,0.788,110.526,4,blues
7CTtRVeuLsEYy1NlC16pCk,Rudolph The Red-Nosed Reindeer,Ella Fitzgerald,Christmas Best Hits 2022,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,blues
2qGomArw2xs9koA5A4FmDu,Frosty The Snowman,Ella Fitzgerald,Weihnachtssongs,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,blues
1mM1piMRF5wPx4nLMBvWpt,Dream A Little Dream Of Me,Ella Fitzgerald;Count Basie,Christmas time but not Christmas songs 2022,0,248197,False,0.287,0.131,7,-19.807,1,0.0777,0.896,0.0,0.0988,0.19,72.627,4,blues
4A22TgVho7f5ZRSDbvzftT,The Secret Of Christmas,Ella Fitzgerald,Calm Christmas,0,168146,False,0.258,0.175,0,-11.903,1,0.0323,0.939,0.000156,0.136,0.107,89.072,3,blues
33MBrjaSlb2VXNlpCQiHn7,Rudolph The Red-Nosed Reindeer,Ella Fitzgerald,Christmas 2022,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,blues
7giEzSsPzYuyCvRgoRijkF,Sleigh Ride,Ella Fitzgerald,12 Days of Christmas 2022,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues
6TBBKYKoB1NDmx08ZIUMRp,"Bewitched, Bothered, And Bewildered - Stereo Version",Ella Fitzgerald,Pumpkin Patch Hits,0,424317,False,0.422,0.108,5,-16.835,1,0.0376,0.971,0.0,0.101,0.263,71.872,4,blues
20yIwdaPIYKT7ZK8dAJw9C,Rudolph The Red-Nosed Reindeer,Ella Fitzgerald,pov: you are walking in a winter wonderland,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,blues
5RcAGLNN0UbnUjBqDLFkVd,The Secret Of Christmas,Ella Fitzgerald,Lonely Christmas 2022,0,168146,False,0.258,0.175,0,-11.903,1,0.0323,0.939,0.000156,0.136,0.107,89.072,3,blues
1IgtHMtJcoGSE5gHqC1diy,Sleigh Ride,Ella Fitzgerald,Weihnachten Playlist,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues
5E3WpecwN7XImHJJK8TcJw,White Christmas,Ella Fitzgerald,pov: you ride on santa's sleigh,0,181186,False,0.415,0.212,8,-15.848,1,0.0318,0.785,0.0,0.325,0.338,92.988,4,blues
0LSY8Ky3xaWkACC6vNQtbz,Baby It's Cold Outside,Ella Fitzgerald;Louis Jordan & His Tympany Five,Best Christmas Songs 2022,0,163706,False,0.638,0.0767,10,-13.98,1,0.0588,0.937,0.0,0.121,0.599,114.353,4,blues
55NyDBnlI5MidVGzyPr3OR,Sleigh Ride,Ella Fitzgerald,Christmas 2022,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues
4piK3GzwbnBh684LRIdzVe,Sleigh Ride,Ella Fitzgerald,Beste Weihnachtslieder,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues
2uXsKwL314wMze7QHoSYgK,Sleigh Ride,Ella Fitzgerald,Christmas Playlist 2022,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues
4FcflXjkAiJ2pV02GyIvsG,Sleigh Ride,Ella Fitzgerald,Best Christmas Music 2022,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues
6Flhe63TCr8YT376BWmmKw,Sleigh Ride,Ella Fitzgerald,pov: you rock around the christmas tree,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues
5LlVixZh85sugPldv7Cxeh,Sleigh Ride,Ella Fitzgerald,pov: you are an christmas elf,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues
7nSM5Q806uLYcJvWRCIRg2,Sleigh Ride,Ella Fitzgerald,Weihnachtssongs,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues
4kY9pd1AJwnxdThLArfvUb,Cheek To Cheek,Ella Fitzgerald;Louis Armstrong,Christmas Vibes But Not Christmas Songs,0,353647,False,0.665,0.443,0,-8.076,1,0.0803,0.582,0.0,0.113,0.662,122.872,4,blues
6pLGlx4YsixWd2MFCiueXE,Sleigh Ride,Ella Fitzgerald,Weihnachten Musik,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues
2APCEcZ3XkPzYQ8WhaRtri,Rudolph The Red-Nosed Reindeer,Ella Fitzgerald,Holiday Favorites 2022,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,blues
6sKbT45i7DJPejP8DNALBQ,"Bewitched, Bothered, And Bewildered - Stereo Version",Ella Fitzgerald,Anthems for Witches 2022,0,424317,False,0.422,0.108,5,-16.835,1,0.0376,0.971,0.0,0.101,0.263,71.872,4,blues
0yqrhHrcWLMjBylHReDN5u,Legends Are Made,Sam Tinnesz,Babel,68,169758,False,0.553,0.89,0,-4.879,1,0.0413,0.123,0.0,0.139,0.674,87.871,4,blues
4sebUbjqbcgDSwG6PbSGI0,Come a Little Closer,Cage The Elephant,Melophobia,74,229346,False,0.44,0.778,1,-1.786,0,0.0327,0.0265,1.04e-06,0.151,0.304,148.038,4,blues
3VBvV5wMMgEkrXqILx8JnB,Legends Are Made,Sam Tinnesz,Legends Are Made,51,169758,False,0.553,0.89,0,-4.879,1,0.0413,0.123,0.0,0.139,0.674,87.871,4,blues
14YkNhtwblvxRzsx47gyKC,Prisoner,Raphael Lake;Aaron Levy;Daniel Ryan Murphy,Indie Soul 2,60,205714,False,0.615,0.423,7,-10.157,1,0.0368,0.0542,0.0,0.106,0.254,70.017,4,blues
3Pzh926pXggbMe2ZpXyMV7,Ain't No Rest for the Wicked,Cage The Elephant,Cage The Elephant (Expanded Edition),74,175493,False,0.636,0.849,0,-7.075,1,0.106,0.0438,0.0,0.372,0.917,156.036,4,blues
3N2rQn3AyLfkJGAS4viDAt,Stormy Weather,Etta James,REGNIG DAG,0,187773,False,0.258,0.35,3,-9.148,1,0.0307,0.716,0.0,0.228,0.448,177.546,3,blues
7GPKkJbfSduDWyoVvuaGq9,Strange Fruit,Nina Simone,Top Trending Romania - Vara 2022,1,209578,False,0.445,0.0553,11,-10.806,0,0.053,0.938,0.0,0.0865,0.22,87.228,1,blues
3U3ldQDVrkEoGYCxn9FlYi,Please Come Home For Christmas - Album Version / Addtl. Strings,B.B. King,Christmas Eve At Home,0,291440,False,0.498,0.533,10,-7.337,1,0.0245,0.261,0.0471,0.314,0.288,96.459,3,blues
4HURIP867U6Bllu0fa4ypq,At Last,Etta James,Desayuno en calma,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,blues
7mULdwxJbL0Pl7yvrACd2X,At Last,Etta James,Christmas time but not Christmas songs 2022,0,182533,False,0.169,0.347,10,-8.785,1,0.0309,0.692,0.000432,0.337,0.256,176.118,3,blues
61T3ukOW74kzMkVy5pOLDR,Feeling Good,Nina Simone,Coffee Break,1,175021,False,0.428,0.414,7,-5.729,0,0.0403,0.897,0.0,0.238,0.508,79.108,4,blues
1xj7USYBhbTPsZDiy8gVcb,I Put A Spell On You,Nina Simone,Spooky Scary Season,0,156266,False,0.429,0.477,6,-6.225,0,0.0311,0.766,0.000638,0.16,0.327,88.534,3,blues
1cYoCL141PXTgfMAjZhreI,Ain't No Use,Nina Simone,Desayuno en calma,0,180933,False,0.523,0.319,2,-11.024,1,0.0388,0.839,1.75e-05,0.118,0.398,75.458,4,blues
1S4rxDloMtAduogKeiJZmR,Run Rudolph Run,Chuck Berry,CHRISTMAS TOP HITS 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
03MW3H9B2P7tgpvzG3klNI,Run Rudolph Run,Chuck Berry,pov: you hear the bells jingle,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
52MCmoSCtPRbVN5Njdo6G5,Run Rudolph Run,Chuck Berry,Weihnachten Playlist,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
7m4luTtlene5vS6xUvWxRt,Run Rudolph Run,Chuck Berry,Holidays Are Coming,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
7is7eKcjZJ9YHHFEEEc8KB,I Put A Spell On You,Nina Simone,Twisted Halloween Hits,0,156266,False,0.429,0.477,6,-6.225,0,0.0311,0.766,0.000638,0.16,0.327,88.534,3,blues
3RXAcz7Sa6JDZSxcH1EEQ6,Run Rudolph Run,Chuck Berry,Best Christmas Songs 2022 | For under the Mistletoe,1,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
58Qq7oDXsKfuDlRM00ahoa,A Sunday Kind Of Love,Etta James,Christmas Vibes But Not Christmas Songs,0,198866,False,0.434,0.3,0,-8.768,1,0.0286,0.832,0.0,0.143,0.481,84.899,4,blues
41qqj8kkzjBQ1rFIyinjP1,Sleigh Ride,Ella Fitzgerald,All I want For Christmas Is Music,0,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues
5einzDm0JVThmbqavvqFpi,I Put A Spell On You,Nina Simone,Pumpkin Patch Hits,0,156266,False,0.429,0.477,6,-6.225,0,0.0311,0.766,0.000638,0.16,0.327,88.534,3,blues
7pO8TsOPKQCgFVLYkoCiFV,Run Rudolph Run,Chuck Berry,Santa Claus Is Coming To Town,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
0GZpxW1UfoInSJug7m34fR,Run Rudolph Run,Chuck Berry,Classic Christmas 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
0qyMrxLDdU14grB9GWndxa,Run Rudolph Run,Chuck Berry,Best Christmas Music 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
0UfbRLBZi1780FbGc07dg0,Run Rudolph Run,Chuck Berry,Home At Christmas,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
1Jc5rVFIyOy6XO3ATB1Lh9,Run Rudolph Run,Chuck Berry,World's Best Christmas Playlist,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
4DQg4j3oJyFWiPyc9g1fmQ,Run Rudolph Run,Chuck Berry,pov: you saw mommy kissing santa claus,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
0s97PfWCq7L0GDTNk2xDfp,Frosty The Snowman,Ella Fitzgerald,All I want For Christmas Is Music,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,blues
1wvGRZA2RsGckubdScbnPf,Frosty The Snowman,Ella Fitzgerald,Silent Night,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,blues
2gVot4EEd2oo2cA0bYJ4wW,Frosty The Snowman,Ella Fitzgerald,Holiday Anthems 2022,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,blues
2NDDTipKDL1L09WV2GSN52,Run Rudolph Run,Chuck Berry,Christmas Classics,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
6qxqttcwmFodaFyhaCvIiT,Run Rudolph Run,Chuck Berry,Weihnachtslieder 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
64tk48BHD71SlomdRag8bm,Run Rudolph Run,Chuck Berry,Weihnachtssongs,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
0XgmLT6nDInA6w2yxpVsZh,Run Rudolph Run,Chuck Berry,Rockin' Around The Christmas Tree 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
2i6Zgt3uFaupWIcpvRORMn,Please Come Home For Christmas,B.B. King,Home For Christmas 2022,0,291440,False,0.498,0.533,10,-7.337,1,0.0245,0.261,0.0471,0.314,0.288,96.459,3,blues
2hEf65oCXX1w77dSrFu410,I Put A Spell On You,Nina Simone,Anthems for Witches 2022,1,156266,False,0.429,0.477,6,-6.225,0,0.0311,0.766,0.000638,0.16,0.327,88.534,3,blues
4UVkpm1zm3ANOCeXoIxAhU,Back Door Santa,B.B. King,pov: you ride on santa's sleigh,0,205280,False,0.736,0.722,10,-5.908,0,0.0753,0.384,7.36e-05,0.137,0.448,112.921,4,blues
3lyCiPreSBOMM1aKhTyzrM,I Put A Spell On You,Nina Simone,Halloween Songs | Witches Hour,1,156266,False,0.429,0.477,6,-6.225,0,0.0311,0.766,0.000638,0.16,0.327,88.534,3,blues
7IWC34SGGMHjFNUHfvkPf5,Ding-Dong! The Witch Is Dead,Ella Fitzgerald,Halloween Hits,2,197573,False,0.626,0.248,11,-12.898,0,0.061,0.827,0.0,0.0965,0.639,80.542,4,blues
5VKz3I2DXveqU7vLoYIo4z,Rudolph The Red-Nosed Reindeer,Ella Fitzgerald,Christmas Dinner 2022,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,blues
3EzO5J4BLoEElQzuAt0jyh,Rudolph The Red-Nosed Reindeer,Ella Fitzgerald,Christmas Soul Classics,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,blues
7F7DIhKoISusxKyw1013v1,Please Come Home For Christmas - Album Version / Addtl. Strings,B.B. King,Home At Christmas,0,291440,False,0.498,0.533,10,-7.337,1,0.0245,0.261,0.0471,0.314,0.288,96.459,3,blues
0OxDGZakSMFjEHSoQHEjfy,Perfect Strangers,Deep Purple,80s Bangers Vol. 2,1,328426,False,0.521,0.72,2,-7.699,1,0.0254,0.00352,0.0114,0.391,0.609,97.577,4,blues
03wFD2CKnZgnQbqgPfO4fF,Ding-Dong! The Witch Is Dead,Ella Fitzgerald,Helloween Party,1,197573,False,0.626,0.248,11,-12.898,0,0.061,0.827,0.0,0.0965,0.639,80.542,4,blues
2G8eyoZQjaBakG9DFk5NSw,Rudolph The Red-Nosed Reindeer,Ella Fitzgerald,Weihnachten Playlist,0,171773,False,0.596,0.315,8,-9.175,1,0.0428,0.961,0.0,0.258,0.64,119.935,4,blues
0P9Kg7MUJ8ygcKSOPh1LfJ,Burn The Witch,Queens of the Stone Age,Halloween Party 2022,0,217213,False,0.452,0.819,2,-4.394,1,0.0863,0.175,0.69,0.224,0.423,124.649,4,blues
7elD8TsTypKiHbolw5Uu6W,I Put A Spell On You,Nina Simone,Happy Haunted Halloween Tunes,1,156266,False,0.429,0.477,6,-6.225,0,0.0311,0.766,0.000638,0.16,0.327,88.534,3,blues
3DdZImFHeAEhvWCTgnfOyC,Baby It's Cold Outside,Ella Fitzgerald;Louis Jordan & His Tympany Five,Best Christmas Music 2022,0,163706,False,0.638,0.0767,10,-13.98,1,0.0588,0.937,0.0,0.121,0.599,114.353,4,blues
4KlkkmZpxUkBFnmbAOQ9RQ,You Never Can Tell - 1986 Stereo Remix,Chuck Berry,(60's) Sixties Collected Volume 2,0,165226,False,0.588,0.682,7,-14.75,1,0.161,0.683,2.44e-05,0.274,0.889,157.189,4,blues
424GDxARRXRaZ7Mla9EDI2,The Mystic,Adam Jensen,The Mystic,68,189600,False,0.556,0.72,4,-5.132,0,0.0415,0.358,0.0,0.146,0.405,125.324,4,blues
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,Second Helping (Expanded Edition),81,283800,True,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,4,blues
4mn2kNTqiGLwaUR8JdhJ1l,House of the Rising Sun,The Animals,The Singles Plus,75,269906,False,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,3,blues
0IK8y0vAO0sM630HsxwLht,Middle Finger,Bohnes,Middle Finger - Single,67,229986,True,0.685,0.656,1,-6.013,0,0.0383,0.437,0.0,0.347,0.392,128.003,4,blues
5Gs6NY7QTgEq77V3DtPagv,Unstoppable Now,The Phantoms,The Fight,44,221576,False,0.64,0.791,6,-5.342,1,0.0647,0.000627,0.0636,0.0802,0.311,129.997,4,blues
0UC5sdF9ItiZ8myIlU05C4,I Shall Be Released,Joe Cocker,Fiesta temática 60s,2,274520,False,0.38,0.379,9,-12.742,1,0.0346,0.807,0.0164,0.0908,0.399,120.89,4,blues
1kd5qplldnxu16qcZXS3Yk,For the Glory,All Good Things,Machines,65,279308,False,0.485,0.892,2,-3.586,0,0.0809,0.000443,0.0,0.1,0.576,142.046,4,blues
2jBGtK7ChvwIX75iyLcdJ2,You Go To My Head,Billie Holiday,Jazz Romance,0,174866,False,0.55,0.0973,8,-16.264,1,0.0468,0.986,0.000104,0.155,0.212,67.561,4,blues
1ZCreSfHLOgtmC85t9nNsI,Run Rudolph Run,Chuck Berry,12 Days of Christmas 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
6CGmcIW8lElAxYJb3dETOS,Run Rudolph Run,Chuck Berry,Xmas Classics 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
1B7GdW07UqOJzgZDc8T3ec,Run Rudolph Run,Chuck Berry,Silent Night,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
0FJ5C03igALJMeicHGorCo,Run Rudolph Run,Chuck Berry,Christmas Best Hits 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
11C22pEpoh1voyOsZ1SdkX,Fool for Your Loving,Whitesnake,Maintain Your Mojo,1,258146,False,0.586,0.906,0,-8.235,1,0.0564,0.000837,0.019,0.0958,0.748,122.133,4,blues
0RphKXkhRYBkPDA0SkG5U7,Run Rudolph Run,Chuck Berry,"It's Christmas, Let's Dance",0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
02NjAsgrCjbFioTyGI0FeT,Run Rudolph Run,Chuck Berry,All I Want For Christmas Is You,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
03Uo2utHEdsOoEKwPs4w0G,Run Rudolph Run,Chuck Berry,pov: you are walking in a winter wonderland,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
47AOrVM9akhsb59TD6ijjz,Run Rudolph Run,Chuck Berry,Christmas Eve At Home,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
1Gz71YTPdkTuY07nTW03Pz,Run Rudolph Run,Chuck Berry,Best Christmas Songs 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
7c3WYpxhHvUFaYqWioIN7a,Run Rudolph Run,Chuck Berry,Rock n Roll Christmas,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
5YtIkHosMnyhM3ZwcAnvtd,Run Rudolph Run,Chuck Berry,Best Christmas Playlist Ever 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
5KyvxpYGgAUY55lDfnSROX,Run Rudolph Run,Chuck Berry,The Very Best Christmas Songs 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
6rLd9ykKL0GubTG8PDFxA6,Run Rudolph Run,Chuck Berry,Classic Christmas Music 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
0A2fX1kBVpevzGnMjx5fnX,Run Rudolph Run,Chuck Berry,Christmas Playlist 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
0HeG8Hl4Upx3zqwK7VNY2l,Run Rudolph Run,Chuck Berry,Christmas Songs 2022,1,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
0e5LcankE0UyJUuCoq1uH2,The Joker,Steve Miller Band,Fishing Music,0,264503,False,0.596,0.448,5,-9.616,1,0.0396,0.365,5.22e-06,0.207,0.796,83.293,4,blues
1GqAFWj0HSbX055zDc94Wj,Run Rudolph Run,Chuck Berry,Classic Christmas Greatest Hits,0,164160,False,0.682,0.776,7,-8.314,0,0.114,0.83,1.1e-05,0.17,0.959,151.799,4,blues
3jjT8uAXdwIgXCbRjfnsSE,Run Rudolph Run,Chuck Berry,Christmas Dinner 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
73bhxlCJIK9bwH0miqSxw9,Route 66 - Stereo Remix,Chuck Berry,On air 70's Hits,1,170173,False,0.755,0.642,10,-11.849,1,0.0566,0.564,0.000105,0.0443,0.969,79.768,4,blues
57K5GW1e1uj1A7VwuyZzkw,Run Rudolph Run,Chuck Berry,Rock Christmas 2022 - The Very Best Of,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
1bYI5bQggwEA4JAwr0qD31,Here I Go Again 87 - 2018 Remaster,Whitesnake,80's,0,275395,False,0.367,0.824,7,-6.763,1,0.0377,0.0121,8.55e-05,0.155,0.253,89.946,4,blues
2id9lzEoSBjJYxmX0YJto4,April In Paris,Billie Holiday,Christmas time but not Christmas songs 2022,0,182040,False,0.465,0.121,5,-15.394,1,0.0356,0.867,0.0,0.165,0.221,73.399,4,blues
3iyTXUFlm1YrquUUgXlPM1,Run Rudolph Run,Chuck Berry,All I want For Christmas Is Music,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
1L7h8LzA5Pn1i97usaaSnC,Run Rudolph Run,Chuck Berry,Christmas 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
6ceypJqP0dr2LDpeZpSaXR,Run Rudolph Run,Chuck Berry,Weihnachten Musik,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
4aqS25F3ywJ9TGnNkOqilC,Abracadabra - Remastered 2017,Steve Miller Band,Halloween Hits,2,307909,False,0.753,0.788,9,-7.271,0,0.0383,0.126,1.07e-06,0.141,0.964,127.521,4,blues
3IUpuyEMIgt4GvEZ2TqERF,Run Rudolph Run,Chuck Berry,Jingle Bell Rock 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
4gZ0cdB30vF7gVsWlnMjHi,Fool for Your Loving,Whitesnake,Timeless Rock Hits,1,258146,False,0.586,0.906,0,-8.235,1,0.0564,0.000837,0.019,0.0958,0.748,122.133,4,blues
0zR4czvRq3KPnt6veWo5dv,Feelin' Alright,Joe Cocker,Fiesta temática 60s,0,248906,False,0.48,0.796,5,-10.391,1,0.0406,0.617,0.00685,0.37,0.906,89.798,4,blues
3Tviam5oCERry9r8al76RJ,Delta Lady,Joe Cocker,(60's) Sixties Collected Volume 2,0,169680,False,0.461,0.663,0,-9.278,1,0.0869,0.39,0.0,0.422,0.769,135.35,4,blues
4VP37dqsrYmgYiAF7MO4i1,You Never Can Tell - 1964 Single Version,Chuck Berry,60s Christmas Party,0,163066,False,0.572,0.848,7,-10.054,1,0.125,0.739,4.67e-06,0.245,0.927,157.621,4,blues
1P5YSdlW0yDkMTxiLGDldP,Run Rudolph Run,Chuck Berry,Christmas Faves 2022,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
43UwresvfvNPDl8BQruk4L,You Never Can Tell - 1964 Single Version,Chuck Berry,Christmas time but not Christmas songs 2022,0,163066,False,0.572,0.848,7,-10.054,1,0.125,0.739,4.67e-06,0.245,0.927,157.621,4,blues
31zKRrUAcbCY1XtRZoJsw0,I'll Be Seeing You,Billie Holiday,Christmas Vibes But Not Christmas Songs,0,210733,False,0.302,0.0455,8,-15.532,1,0.0414,0.987,0.000605,0.229,0.122,73.146,5,blues
14ZoSQzMmy8LwCmCt7NynJ,Abracadabra,Steve Miller Band,Halloween Songs | Witches Hour,2,308373,False,0.791,0.534,9,-13.261,0,0.0355,0.0749,1.99e-06,0.156,0.963,127.488,4,blues
2KM8qFw8vlV0m0HFBBoNxm,Abracadabra,Steve Miller Band,Halloween Party 2022,0,308373,False,0.791,0.534,9,-13.261,0,0.0355,0.0749,1.99e-06,0.156,0.963,127.488,4,blues
05fL1P3yj5DLIE9mF7pf1z,What a Fool Believes,The Doobie Brothers,OK Boomers - Top Tunes,0,219573,False,0.646,0.625,8,-8.819,0,0.0336,0.275,0.0,0.086,0.977,120.656,4,blues
4XYieGKSlJlHpzB3bl6WMP,Abracadabra - Remastered 2017,Steve Miller Band,Helloween Party,1,307909,False,0.753,0.788,9,-7.271,0,0.0383,0.126,1.07e-06,0.141,0.964,127.521,4,blues
3YVEmS5OcW9o6x85Iaq2L6,Cajun Moon,J.J. Cale,(70's) Seventies Collected Volume 2,0,134840,False,0.825,0.631,10,-11.283,0,0.0383,0.819,0.432,0.156,0.892,102.619,4,blues
0hEiyrHSHFJ6ElC5xGpyEB,Abracadabra,Steve Miller Band,Happy Haunted Halloween Tunes,2,308373,False,0.791,0.534,9,-13.261,0,0.0355,0.0749,1.99e-06,0.156,0.963,127.488,4,blues
4vJrtcgQoULwkPyFkXNYCx,Run Rudolph Run,Chuck Berry,pov: you bake cookies,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
49qEikVVPd6PgH6S2pbXjZ,Horns,Bryce Fox,Heaven on Hold,66,217625,False,0.49,0.753,6,-5.411,1,0.238,0.081,2.85e-06,0.268,0.325,156.241,4,blues
4IiuExPFijOGZnVxGsKWcc,Seven Nation Army - The Glitch Mob Remix,The White Stripes;The Glitch Mob,Seven Nation Army (The Glitch Mob Remix),65,257021,False,0.701,0.844,4,-6.629,1,0.133,0.152,0.626,0.194,0.198,120.04,4,blues
